Time(s),totalFluid_mL,bagVolume_mL,bagVolumeBlood_mL,bagVolumePlasma_mL,bagVolumePlatelet_mL,CTSresistance,HeartRate(1/min),Vasopressin-PlasmaConcentration,ArterialBloodPH,CardiacOutput(mL/min),InflammatoryResponse-TissueIntegrity,MeanArterialPressure(mmHg),SystolicArterialPressure(mmHg),DiastolicArterialPressure(mmHg),EndTidalCarbonDioxideFraction,RespirationRate(1/min),GlomerularFiltrationRate(mL/min),TidalVolume(mL),SystemicVascularResistance(mmHg_s/mL),StrongIonDifference(mmol/L),BloodVolume(mL),MeanUrineOutput(mL/hr),PainVisualAnalogueScale,VenaCava-Lactate-Molarity(mmol/mL),Aorta-OutFlow(mL/s),Lactate-Clearance-RenalClearance(mL/s_kg)
1722,436.042,0,255.208,58,0,0.15657,118.473,0,6.86796,3545.31,0.93713,71.1288,79.917,62.2107,0.0370748,26.3158,0,307.32,1.17014,23.1315,2323,1.54E-16,0,0.017831,45.6771,0
1723,436.042,0,255.208,58,0,0.156508,118.441,0,6.8683,3545.39,0.937106,71.1445,79.9366,62.2248,0.0370748,26.3158,0,307.32,1.17037,23.1355,2323.68,1.17E-16,0,0.0178272,47.7692,0
1723,436.361,0,255.139,57.75,0,0.156508,118.441,0,6.8683,3545.39,0.937106,71.1445,79.9366,62.2248,0.0370748,26.3158,0,307.32,1.17037,23.1355,2323.68,1.17E-16,0,0.0178272,47.7692,0
1724,436.361,0,255.139,57.75,0,0.156444,118.434,0,6.86863,3546.31,0.937081,71.1618,79.957,62.2394,0.0370748,26.3158,0,307.32,1.17035,23.1394,2324.35,4.22E-17,0,0.0178234,49.9978,0
1724,436.681,0,255.069,57.5,0,0.156444,118.434,0,6.86863,3546.31,0.937081,71.1618,79.957,62.2394,0.0370748,26.3158,0,307.32,1.17035,23.1394,2324.35,4.22E-17,0,0.0178234,49.9978,0
1725,436.681,0,255.069,57.5,0,0.15638,118.399,0,6.86901,3546.25,0.937057,71.1771,79.9763,62.2532,0.0370585,26.3158,0,307.462,1.17061,23.1433,2325.03,2.41E-17,0,0.0178197,52.3762,0
1725,437,0,255,57.25,0,0.15638,118.399,0,6.86901,3546.25,0.937057,71.1771,79.9763,62.2532,0.0370585,26.3158,0,307.462,1.17061,23.1433,2325.03,2.41E-17,0,0.0178197,52.3762,0
1726,437,0,255,57.25,0,0.156316,118.392,0,6.86931,3547.25,0.937032,71.1941,79.9964,62.2676,0.0370585,26.3158,0,307.462,1.17056,23.1471,2325.71,-5.70E-18,0,0.0178159,54.9219,1.19E-19
1726,437.319,0,254.931,57,0,0.156316,118.392,0,6.86931,3547.25,0.937032,71.1941,79.9964,62.2676,0.0370585,26.3158,0,307.462,1.17056,23.1471,2325.71,-5.70E-18,0,0.0178159,54.9219,1.19E-19
1727,437.319,0,254.931,57,0,0.156251,118.358,0,6.86972,3547.2,0.937008,71.2092,80.0155,62.2811,0.0370428,26.3158,1.06814,307.603,1.17081,23.1509,2326.38,1.35E-17,0,0.0178122,57.6635,0
1727,437.639,0,254.861,56.75,0,0.156251,118.358,0,6.86972,3547.2,0.937008,71.2092,80.0155,62.2811,0.0370428,26.3158,1.06814,307.603,1.17081,23.1509,2326.38,1.35E-17,0,0.0178122,57.6635,0
1728,437.639,0,254.861,56.75,0,0.156187,118.349,0,6.86999,3548.09,0.936983,71.2258,80.0352,62.2952,0.0370428,26.3158,6.27593,307.603,1.17079,23.1546,2327.06,1.08E-17,0,0.0178086,60.6469,0
1728,437.958,0,254.792,56.5,0,0.156187,118.349,0,6.86999,3548.09,0.936983,71.2258,80.0352,62.2952,0.0370428,26.3158,6.27593,307.603,1.17079,23.1546,2327.06,1.08E-17,0,0.0178086,60.6469,0
1729,437.958,0,254.792,56.5,0,0.15612,118.32,0,6.8704,3548.22,0.936959,71.241,80.0542,62.3085,0.0370217,26.3158,12.0556,307.741,1.17099,23.1582,2327.73,-3.30E-17,0,0.017805,63.8761,0
1729,438.278,0,254.722,56.25,0,0.15612,118.32,0,6.8704,3548.22,0.936959,71.241,80.0542,62.3085,0.0370217,26.3158,12.0556,307.741,1.17099,23.1582,2327.73,-3.30E-17,0,0.017805,63.8761,0
1730,438.278,0,254.722,56.25,0,0.156057,118.305,0,6.87065,3548.89,0.936934,71.2568,80.0734,62.3221,0.0370217,26.3158,18.4486,307.741,1.17102,23.1617,2328.4,-3.55E-17,0,0.0178015,67.4138,0
1730,438.597,0,254.653,56,0,0.156057,118.305,0,6.87065,3548.89,0.936934,71.2568,80.0734,62.3221,0.0370217,26.3158,18.4486,307.741,1.17102,23.1617,2328.4,-3.55E-17,0,0.0178015,67.4138,0
1731,438.597,0,254.653,56,0,0.155987,118.284,0,6.87105,3549.29,0.93691,71.2722,80.0924,62.3354,0.0369966,26.3158,21.2066,307.876,1.17114,23.1651,2329.08,-1.87E-17,0,0.017798,69.7671,-1.27E-19
1731,438.917,0,254.583,55.75,0,0.155987,118.284,0,6.87105,3549.29,0.93691,71.2722,80.0924,62.3354,0.0369966,26.3158,21.2066,307.876,1.17114,23.1651,2329.08,-1.87E-17,0,0.017798,69.7671,-1.27E-19
1732,438.917,0,254.583,55.75,0,0.155923,118.26,0,6.87139,3549.67,0.936886,71.2872,80.1109,62.3485,0.0369966,26.3158,15.9932,307.876,1.17125,23.1686,2329.75,-3.69E-17,0,0.0177945,67.3055,0
1732,439.236,0,254.514,55.5,0,0.155923,118.26,0,6.87139,3549.67,0.936886,71.2872,80.1109,62.3485,0.0369966,26.3158,15.9932,307.876,1.17125,23.1686,2329.75,-3.69E-17,0,0.0177945,67.3055,0
1733,439.236,0,254.514,55.5,0,0.155854,118.247,0,6.8718,3550.36,0.936861,71.3028,80.1299,62.3617,0.0369966,26.3158,3.64387,307.876,1.17128,23.1722,2330.42,-1.33E-17,0,0.0177908,61.0253,0
1733,439.556,0,254.444,55.25,0,0.155854,118.247,0,6.8718,3550.36,0.936861,71.3028,80.1299,62.3617,0.0369966,26.3158,3.64387,307.876,1.17128,23.1722,2330.42,-1.33E-17,0,0.0177908,61.0253,0
1734,439.556,0,254.444,55.25,0,0.15582,118.217,0,6.8723,3550.48,0.936837,71.3171,80.148,62.3743,0.0369721,26.3158,0,308.007,1.17146,23.1761,2331.1,-1.87E-17,0,0.0177868,50.9981,0
1734,439.875,0,254.375,55,0,0.15582,118.217,0,6.8723,3550.48,0.936837,71.3171,80.148,62.3743,0.0369721,26.3158,0,308.007,1.17146,23.1761,2331.1,-1.87E-17,0,0.0177868,50.9981,0
1735,439.875,0,254.375,55,0,0.155755,118.217,0,6.87267,3551.08,0.936813,71.3252,80.1575,62.381,0.0369721,26.3158,0,308.007,1.1714,23.1803,2331.77,2.31E-18,0,0.0177826,45.8452,2.47E-19
1735,440.194,0,254.306,54.75,0,0.155755,118.217,0,6.87267,3551.08,0.936813,71.3252,80.1575,62.381,0.0369721,26.3158,0,308.007,1.1714,23.1803,2331.77,2.31E-18,0,0.0177826,45.8452,2.47E-19
1736,440.194,0,254.306,54.75,0,0.155684,118.191,0,6.87316,3551.31,0.936789,71.3397,80.1757,62.3935,0.0369403,26.3158,0,308.132,1.17155,23.1845,2332.44,4.66E-17,0,0.0177783,47.9464,0
1736,440.514,0,254.236,54.5,0,0.155684,118.191,0,6.87316,3551.31,0.936789,71.3397,80.1757,62.3935,0.0369403,26.3158,0,308.132,1.17155,23.1845,2332.44,4.66E-17,0,0.0177783,47.9464,0
1737,440.514,0,254.236,54.5,0,0.155618,118.173,0,6.8735,3551.87,0.936764,71.3543,80.1937,62.4061,0.0369403,26.3158,0,308.132,1.1716,23.1887,2333.11,7.94E-17,0,0.0177741,50.1853,4.99E-19
1737,440.833,0,254.167,54.25,0,0.155618,118.173,0,6.8735,3551.87,0.936764,71.3543,80.1937,62.4061,0.0369403,26.3158,0,308.132,1.1716,23.1887,2333.11,7.94E-17,0,0.0177741,50.1853,4.99E-19
1738,440.833,0,254.167,54.25,0,0.155547,118.155,0,6.87395,3552.39,0.93674,71.3691,80.212,62.4186,0.0369081,26.3158,0,308.251,1.17167,23.1927,2333.78,1.09E-16,0,0.01777,52.5751,3.76E-19
1738,441.153,0,254.097,54,0,0.155547,118.155,0,6.87395,3552.39,0.93674,71.3691,80.212,62.4186,0.0369081,26.3158,0,308.251,1.17167,23.1927,2333.78,1.09E-16,0,0.01777,52.5751,3.76E-19
1739,441.153,0,254.097,54,0,0.15548,118.129,0,6.87432,3552.67,0.936716,71.383,80.2295,62.4307,0.0369081,26.3158,0,308.251,1.1718,23.1966,2334.45,2.10E-16,0,0.0177659,55.1325,0
1739,441.472,0,254.028,53.75,0,0.15548,118.129,0,6.87432,3552.67,0.936716,71.383,80.2295,62.4307,0.0369081,26.3158,0,308.251,1.1718,23.1966,2334.45,2.10E-16,0,0.0177659,55.1325,0
1740,441.472,0,254.028,53.75,0,0.155409,118.118,0,6.87473,3553.46,0.936692,71.3979,80.2477,62.4431,0.0369081,26.3158,2.46896,308.251,1.17178,23.2005,2335.12,1.88E-16,0,0.0177618,57.8995,0
1740,441.792,0,253.958,53.5,0,0.155409,118.118,0,6.87473,3553.46,0.936692,71.3979,80.2477,62.4431,0.0369081,26.3158,2.46896,308.251,1.17178,23.2005,2335.12,1.88E-16,0,0.0177618,57.8995,0
1741,441.792,0,253.958,53.5,0,0.15534,118.086,0,6.87513,3553.5,0.936667,71.4112,80.2647,62.4547,0.0368717,26.3158,7.71889,308.365,1.17197,23.2043,2335.79,1.58E-16,0,0.0177578,60.8974,0
1741,442.111,0,253.889,53.25,0,0.15534,118.086,0,6.87513,3553.5,0.936667,71.4112,80.2647,62.4547,0.0368717,26.3158,7.71889,308.365,1.17197,23.2043,2335.79,1.58E-16,0,0.0177578,60.8974,0
1742,442.111,0,253.889,53.25,0,0.15527,118.08,0,6.8755,3554.47,0.936643,71.4261,80.2827,62.467,0.0368717,26.3158,13.5451,308.365,1.17189,23.208,2336.46,1.92E-16,0,0.0177539,64.1443,0
1742,442.431,0,253.819,53,0,0.15527,118.08,0,6.8755,3554.47,0.936643,71.4261,80.2827,62.467,0.0368717,26.3158,13.5451,308.365,1.17189,23.208,2336.46,1.92E-16,0,0.0177539,64.1443,0
1743,442.431,0,253.819,53,0,0.155199,118.046,0,6.87594,3554.41,0.936619,71.439,80.2995,62.4783,0.0368283,26.3158,19.9853,308.471,1.17212,23.2115,2337.13,1.00E-16,0,0.0177501,67.7003,0
1743,442.75,0,253.75,52.75,0,0.155199,118.046,0,6.87594,3554.41,0.936619,71.439,80.2995,62.4783,0.0368283,26.3158,19.9853,308.471,1.17212,23.2115,2337.13,1.00E-16,0,0.0177501,67.7003,0
1744,442.75,0,253.75,52.75,0,0.155129,118.04,0,6.87628,3555.41,0.936595,71.4536,80.3172,62.4904,0.0368283,26.3158,22.739,308.471,1.17202,23.2151,2337.8,8.08E-17,0,0.0177463,70.0452,0
1744,443.069,0,253.681,52.5,0,0.155129,118.04,0,6.87628,3555.41,0.936595,71.4536,80.3172,62.4904,0.0368283,26.3158,22.739,308.471,1.17202,23.2151,2337.8,8.08E-17,0,0.0177463,70.0452,0
1745,443.069,0,253.681,52.5,0,0.155057,118.008,0,6.87677,3555.39,0.936571,71.4664,80.3338,62.5014,0.036785,26.3158,17.5002,308.571,1.17223,23.2186,2338.47,1.81E-18,0,0.0177424,67.5518,0
1745,443.389,0,253.611,52.25,0,0.155057,118.008,0,6.87677,3555.39,0.936571,71.4664,80.3338,62.5014,0.036785,26.3158,17.5002,308.571,1.17223,23.2186,2338.47,1.81E-18,0,0.0177424,67.5518,0
1746,443.389,0,253.611,52.25,0,0.154988,117.998,0,6.87719,3556.25,0.936547,71.4805,80.351,62.5131,0.036785,26.3158,5.15228,308.571,1.17217,23.2224,2339.14,-3.65E-17,0,0.0177384,61.2302,3.20E-20
1746,443.708,0,253.542,52,0,0.154988,117.998,0,6.87719,3556.25,0.936547,71.4805,80.351,62.5131,0.036785,26.3158,5.15228,308.571,1.17217,23.2224,2339.14,-3.65E-17,0,0.0177384,61.2302,3.20E-20
1747,443.708,0,253.542,52,0,0.15495,117.971,0,6.87773,3556.42,0.936522,71.4934,80.3676,62.5241,0.0367342,26.3158,0,308.663,1.17232,23.2264,2339.8,-5.11E-17,0,0.017734,51.1441,0
1747,444.028,0,253.472,51.75,0,0.15495,117.971,0,6.87773,3556.42,0.936522,71.4934,80.3676,62.5241,0.0367342,26.3158,0,308.663,1.17232,23.2264,2339.8,-5.11E-17,0,0.017734,51.1441,0
1748,444.028,0,253.472,51.75,0,0.154879,117.957,0,6.87826,3556.5,0.936498,71.4996,80.3757,62.5295,0.0367342,26.3158,0,308.663,1.17239,23.2308,2340.47,-6.59E-17,0,0.0177294,46.0083,0
1748,444.347,0,253.403,51.5,0,0.154879,117.957,0,6.87826,3556.5,0.936498,71.4996,80.3757,62.5295,0.0367342,26.3158,0,308.663,1.17239,23.2308,2340.47,-6.59E-17,0,0.0177294,46.0083,0
1749,444.347,0,253.403,51.5,0,0.154807,117.952,0,6.87871,3557.51,0.936474,71.5137,80.3928,62.541,0.0367342,26.3158,0,308.663,1.17228,23.2351,2341.14,1.82E-17,0,0.0177247,48.1203,5.30E-19
1749,444.667,0,253.333,51.25,0,0.154807,117.952,0,6.87871,3557.51,0.936474,71.5137,80.3928,62.541,0.0367342,26.3158,0,308.663,1.17228,23.2351,2341.14,1.82E-17,0,0.0177247,48.1203,5.30E-19
1750,444.667,0,253.333,51.25,0,0.154734,117.917,0,6.87926,3557.43,0.93645,71.5256,80.4086,62.5513,0.0366814,26.3158,0,308.747,1.1725,23.2394,2341.8,1.04E-17,0,0.0177201,50.3689,2.66E-19
1750,444.986,0,253.264,51,0,0.154734,117.917,0,6.87926,3557.43,0.93645,71.5256,80.4086,62.5513,0.0366814,26.3158,0,308.747,1.1725,23.2394,2341.8,1.04E-17,0,0.0177201,50.3689,2.66E-19
1751,444.986,0,253.264,51,0,0.154662,117.911,0,6.87967,3558.4,0.936426,71.5393,80.4253,62.5624,0.0366814,26.3158,0,308.747,1.1724,23.2436,2342.47,5.19E-17,0,0.0177156,52.771,0
1751,445.306,0,253.194,50.75,0,0.154662,117.911,0,6.87967,3558.4,0.936426,71.5393,80.4253,62.5624,0.0366814,26.3158,0,308.747,1.1724,23.2436,2342.47,5.19E-17,0,0.0177156,52.771,0
1752,445.306,0,253.194,50.75,0,0.154586,117.88,0,6.88022,3558.43,0.936402,71.5512,80.441,62.5726,0.0366276,26.3158,0,308.821,1.17257,23.2476,2343.13,5.16E-17,0,0.0177111,55.3421,4.04E-19
1752,445.625,0,253.125,50.5,0,0.154586,117.88,0,6.88022,3558.43,0.936402,71.5512,80.441,62.5726,0.0366276,26.3158,0,308.821,1.17257,23.2476,2343.13,5.16E-17,0,0.0177111,55.3421,4.04E-19
1753,445.625,0,253.125,50.5,0,0.154515,117.868,0,6.88062,3559.2,0.936378,71.5641,80.4571,62.5832,0.0366276,26.3158,3.80564,308.821,1.17252,23.2516,2343.8,5.47E-17,0,0.0177068,58.133,0
1753,445.944,0,253.056,50.25,0,0.154515,117.868,0,6.88062,3559.2,0.936378,71.5641,80.4571,62.5832,0.0366276,26.3158,3.80564,308.821,1.17252,23.2516,2343.8,5.47E-17,0,0.0177068,58.133,0
1754,445.944,0,253.056,50.25,0,0.154438,117.844,0,6.88116,3559.48,0.936354,71.5762,80.4728,62.5932,0.0365673,26.3158,9.09426,308.887,1.17262,23.2555,2344.46,1.91E-17,0,0.0177025,61.147,0
1754,446.264,0,252.986,50,0,0.154438,117.844,0,6.88116,3559.48,0.936354,71.5762,80.4728,62.5932,0.0365673,26.3158,9.09426,308.887,1.17262,23.2555,2344.46,1.91E-17,0,0.0177025,61.147,0
1755,446.264,0,252.986,50,0,0.154366,117.825,0,6.88156,3559.97,0.93633,71.5882,80.4881,62.6033,0.0365673,26.3158,14.9649,308.887,1.17265,23.2592,2345.13,-5.25E-17,0,0.0176982,64.411,1.28E-19
1755,446.583,0,252.917,49.75,0,0.154366,117.825,0,6.88156,3559.97,0.93633,71.5882,80.4881,62.6033,0.0365673,26.3158,14.9649,308.887,1.17265,23.2592,2345.13,-5.25E-17,0,0.0176982,64.411,1.28E-19
1756,446.583,0,252.917,49.75,0,0.154288,117.809,0,6.88205,3560.54,0.936306,71.6005,80.5038,62.6132,0.0365673,26.3158,21.4499,308.887,1.17266,23.2628,2345.79,-1.41E-16,0,0.0176941,67.9872,0
1756,446.903,0,252.847,49.5,0,0.154288,117.809,0,6.88205,3560.54,0.936306,71.6005,80.5038,62.6132,0.0365673,26.3158,21.4499,308.887,1.17266,23.2628,2345.79,-1.41E-16,0,0.0176941,67.9872,0
1757,446.903,0,252.847,49.5,0,0.154215,117.782,0,6.88249,3560.75,0.936282,71.6116,80.5186,62.6227,0.036509,26.3158,24.1953,308.942,1.17276,23.2663,2346.45,-9.98E-17,0,0.0176901,70.3231,0
1757,447.222,0,252.778,49.25,0,0.154215,117.782,0,6.88249,3560.75,0.936282,71.6116,80.5186,62.6227,0.036509,26.3158,24.1953,308.942,1.17276,23.2663,2346.45,-9.98E-17,0,0.0176901,70.3231,0
1758,447.222,0,252.778,49.25,0,0.154137,117.772,0,6.88297,3561.58,0.936258,71.6241,80.5342,62.6326,0.036509,26.3158,18.9359,308.942,1.17269,23.2698,2347.12,-8.97E-17,0,0.0176861,67.8007,0
1758,447.542,0,252.708,49,0,0.154137,117.772,0,6.88297,3561.58,0.936258,71.6241,80.5342,62.6326,0.036509,26.3158,18.9359,308.942,1.17269,23.2698,2347.12,-8.97E-17,0,0.0176861,67.8007,0
1759,447.542,0,252.708,49,0,0.154062,117.74,0,6.88351,3561.58,0.936234,71.6346,80.5484,62.6415,0.0364512,26.087,6.57522,309.045,1.17285,23.2735,2347.78,-7.25E-17,0,0.0176818,61.4311,0
1759,447.861,0,252.639,48.75,0,0.154062,117.74,0,6.88351,3561.58,0.936234,71.6346,80.5484,62.6415,0.0364512,26.087,6.57522,309.045,1.17285,23.2735,2347.78,-7.25E-17,0,0.0176818,61.4311,0
1760,447.861,0,252.639,48.75,0,0.154025,117.736,0,6.884,3562.62,0.93621,71.647,80.5638,62.6513,0.0364512,26.087,0,309.045,1.1727,23.2775,2348.44,-2.55E-18,0,0.0176772,51.2925,0
1760,448.181,0,252.569,48.5,0,0.154025,117.736,0,6.884,3562.62,0.93621,71.647,80.5638,62.6513,0.0364512,26.087,0,309.045,1.1727,23.2775,2348.44,-2.55E-18,0,0.0176772,51.2925,0
1761,448.181,0,252.569,48.5,0,0.153946,117.721,0,6.8846,3562.61,0.936187,71.6523,80.571,62.6557,0.0363727,26.087,0,306.286,1.17279,23.2818,2349.1,2.71E-17,0,0.0176724,46.1676,0
1761,448.5,0,252.5,48.25,0,0.153946,117.721,0,6.8846,3562.61,0.936187,71.6523,80.571,62.6557,0.0363727,26.087,0,306.286,1.17279,23.2818,2349.1,2.71E-17,0,0.0176724,46.1676,0
1762,448.5,0,252.5,48.25,0,0.153872,117.699,0,6.88506,3563.03,0.936163,71.6632,80.5853,62.6647,0.0363727,26.087,0,306.286,1.17282,23.2861,2349.76,3.83E-17,0,0.0176676,48.2895,2.84E-19
1762,448.819,0,252.431,48,0,0.153872,117.699,0,6.88506,3563.03,0.936163,71.6632,80.5853,62.6647,0.0363727,26.087,0,306.286,1.17282,23.2861,2349.76,3.83E-17,0,0.0176676,48.2895,2.84E-19
1763,448.819,0,252.431,48,0,0.153793,117.69,0,6.88557,3563.85,0.936139,71.6752,80.6004,62.6742,0.0363285,26.087,0,306.3,1.17274,23.2904,2350.42,8.74E-17,0,0.0176628,50.5498,4.29E-19
1763,449.139,0,252.361,47.75,0,0.153793,117.69,0,6.88557,3563.85,0.936139,71.6752,80.6004,62.6742,0.0363285,26.087,0,306.3,1.17274,23.2904,2350.42,8.74E-17,0,0.0176628,50.5498,4.29E-19
1764,449.139,0,252.361,47.75,0,0.153719,117.662,0,6.88604,3563.98,0.936115,71.6856,80.6145,62.6829,0.0363285,26.087,0,306.3,1.17286,23.2945,2351.08,6.12E-17,0,0.0176581,52.9631,0
1764,449.458,0,252.292,47.5,0,0.153719,117.662,0,6.88604,3563.98,0.936115,71.6856,80.6145,62.6829,0.0363285,26.087,0,306.3,1.17286,23.2945,2351.08,6.12E-17,0,0.0176581,52.9631,0
1765,449.458,0,252.292,47.5,0,0.153642,117.658,0,6.88648,3565.01,0.936091,71.6979,80.6297,62.6925,0.0363285,26.087,0.248813,306.3,1.17271,23.2985,2351.74,4.25E-17,0,0.0176534,55.5515,0
1765,449.778,0,252.222,47.25,0,0.153642,117.658,0,6.88648,3565.01,0.936091,71.6979,80.6297,62.6925,0.0363285,26.087,0.248813,306.3,1.17271,23.2985,2351.74,4.25E-17,0,0.0176534,55.5515,0
1766,449.778,0,252.222,47.25,0,0.153566,117.625,0,6.88697,3564.97,0.936067,71.708,80.6436,62.7011,0.0362798,26.087,5.08367,306.302,1.17288,23.3024,2352.4,-1.98E-17,0,0.0176489,58.3634,3.21E-20
1766,450.097,0,252.153,47,0,0.153566,117.625,0,6.88697,3564.97,0.936067,71.708,80.6436,62.7011,0.0362798,26.087,5.08367,306.302,1.17288,23.3024,2352.4,-1.98E-17,0,0.0176489,58.3634,3.21E-20
1767,450.097,0,252.153,47,0,0.153491,117.621,0,6.88734,3566.02,0.936044,71.7203,80.6588,62.7107,0.0362798,26.087,10.4123,306.302,1.17273,23.3062,2353.06,-1.01E-16,0,0.0176444,61.3947,0
1767,450.417,0,252.083,46.75,0,0.153491,117.621,0,6.88734,3566.02,0.936044,71.7203,80.6588,62.7107,0.0362798,26.087,10.4123,306.302,1.17273,23.3062,2353.06,-1.01E-16,0,0.0176444,61.3947,0
1768,450.417,0,252.083,46.75,0,0.153415,117.589,0,6.88784,3565.99,0.93602,71.7305,80.6728,62.7193,0.036233,26.087,16.3233,306.295,1.1729,23.3099,2353.72,-7.69E-17,0,0.01764,64.676,0
1768,450.736,0,252.014,46.5,0,0.153415,117.589,0,6.88784,3565.99,0.93602,71.7305,80.6728,62.7193,0.036233,26.087,16.3233,306.295,1.1729,23.3099,2353.72,-7.69E-17,0,0.01764,64.676,0
1769,450.736,0,252.014,46.5,0,0.153343,117.58,0,6.88819,3566.86,0.935996,71.7423,80.6876,62.7287,0.036233,26.087,22.8538,306.295,1.1728,23.3135,2354.38,-2.22E-17,0,0.0176356,68.2724,0
1769,451.056,0,251.944,46.25,0,0.153343,117.58,0,6.88819,3566.86,0.935996,71.7423,80.6876,62.7287,0.036233,26.087,22.8538,306.295,1.1728,23.3135,2354.38,-2.22E-17,0,0.0176356,68.2724,0
1770,451.056,0,251.944,46.25,0,0.153266,117.554,0,6.88868,3567.02,0.935972,71.753,80.7019,62.7375,0.0361803,26.087,25.5884,306.28,1.17291,23.317,2355.04,-2.05E-18,0,0.0176314,70.6004,0
1770,451.375,0,251.875,46,0,0.153266,117.554,0,6.88868,3567.02,0.935972,71.753,80.7019,62.7375,0.0361803,26.087,25.5884,306.28,1.17291,23.317,2355.04,-2.05E-18,0,0.0176314,70.6004,0
1771,451.375,0,251.875,46,0,0.153195,117.537,0,6.88907,3567.58,0.935949,71.764,80.7161,62.7465,0.0361803,26.087,20.3145,306.28,1.1729,23.3205,2355.7,1.34E-17,0,0.0176272,68.0506,0
1771,451.694,0,251.806,45.75,0,0.153195,117.537,0,6.88907,3567.58,0.935949,71.764,80.7161,62.7465,0.0361803,26.087,20.3145,306.28,1.1729,23.3205,2355.7,1.34E-17,0,0.0176272,68.0506,0
1772,451.694,0,251.806,45.75,0,0.153118,117.519,0,6.88957,3568.05,0.935925,71.7752,80.7307,62.7555,0.0361803,26.087,7.93538,306.28,1.17292,23.3242,2356.35,8.75E-17,0,0.0176227,61.6315,0
1772,452.014,0,251.736,45.5,0,0.153118,117.519,0,6.88957,3568.05,0.935925,71.7752,80.7307,62.7555,0.0361803,26.087,7.93538,306.28,1.17292,23.3242,2356.35,8.75E-17,0,0.0176227,61.6315,0
1773,452.014,0,251.736,45.5,0,0.153082,117.493,0,6.89013,3568.28,0.935901,71.7854,80.7444,62.7641,0.0361282,26.087,0,306.257,1.17301,23.3283,2357.01,1.22E-16,0,0.0176179,51.4386,0
1773,452.333,0,251.667,45.25,0,0.153082,117.493,0,6.89013,3568.28,0.935901,71.7854,80.7444,62.7641,0.0361282,26.087,0,306.257,1.17301,23.3283,2357.01,1.22E-16,0,0.0176179,51.4386,0
1774,452.333,0,251.667,45.25,0,0.15301,117.493,0,6.89059,3568.87,0.935878,71.7916,80.7519,62.7688,0.0361282,26.087,0,306.257,1.17291,23.3327,2357.67,1.34E-16,0,0.0176127,46.3229,0
1774,452.653,0,251.597,45,0,0.15301,117.493,0,6.89059,3568.87,0.935878,71.7916,80.7519,62.7688,0.0361282,26.087,0,306.257,1.17291,23.3327,2357.67,1.34E-16,0,0.0176127,46.3229,0
1775,452.653,0,251.597,45,0,0.152934,117.465,0,6.89117,3568.91,0.935854,71.8017,80.7657,62.7772,0.036075,26.087,0,306.227,1.17305,23.3371,2358.32,1.25E-16,0,0.0176076,48.4541,9.18E-19
1775,452.972,0,251.528,44.75,0,0.152934,117.465,0,6.89117,3568.91,0.935854,71.8017,80.7657,62.7772,0.036075,26.087,0,306.227,1.17305,23.3371,2358.32,1.25E-16,0,0.0176076,48.4541,9.18E-19
1776,452.972,0,251.528,44.75,0,0.152863,117.45,0,6.89158,3569.56,0.93583,71.8126,80.7797,62.7861,0.036075,26.087,0,306.227,1.17301,23.3414,2358.98,1.24E-16,0,0.0176025,50.7259,0
1776,453.292,0,251.458,44.5,0,0.152863,117.45,0,6.89158,3569.56,0.93583,71.8126,80.7797,62.7861,0.036075,26.087,0,306.227,1.17301,23.3414,2358.98,1.24E-16,0,0.0176025,50.7259,0
1777,453.292,0,251.458,44.5,0,0.152787,117.429,0,6.89212,3569.9,0.935807,71.8232,80.7938,62.7946,0.0360192,26.087,0,306.19,1.17306,23.3456,2359.63,1.32E-16,0,0.0175976,53.1532,1.55E-19
1777,453.611,0,251.389,44.25,0,0.152787,117.429,0,6.89212,3569.9,0.935807,71.8232,80.7938,62.7946,0.0360192,26.087,0,306.19,1.17306,23.3456,2359.63,1.32E-16,0,0.0175976,53.1532,1.55E-19
1778,453.611,0,251.389,44.25,0,0.15271,117.406,0,6.89255,3570.61,0.935783,71.836,80.8079,62.8061,0.0360192,26.087,1.46378,306.19,1.17303,23.3497,2360.29,1.25E-16,0,0.0175927,55.7667,0
1778,453.931,0,251.319,44,0,0.15271,117.406,0,6.89255,3570.61,0.935783,71.836,80.8079,62.8061,0.0360192,26.087,1.46378,306.19,1.17303,23.3497,2360.29,1.25E-16,0,0.0175927,55.7667,0
1779,453.931,0,251.319,44,0,0.152628,117.394,0,6.89304,3571.52,0.93576,71.8496,80.8227,62.8176,0.0360192,26.087,6.34937,306.19,1.17295,23.3536,2360.94,1.30E-16,0,0.0175879,58.6034,0
1779,454.25,0,251.25,43.75,0,0.152628,117.394,0,6.89304,3571.52,0.93576,71.8496,80.8227,62.8176,0.0360192,26.087,6.34937,306.19,1.17295,23.3536,2360.94,1.30E-16,0,0.0175879,58.6034,0
1780,454.25,0,251.25,43.75,0,0.152541,117.363,0,6.89349,3572.07,0.935736,71.8654,80.8379,62.8326,0.0359668,26.087,11.7267,306.145,1.17302,23.3575,2361.6,8.53E-17,0,0.0175831,61.6556,0
1780,454.569,0,251.181,43.5,0,0.152541,117.363,0,6.89349,3572.07,0.935736,71.8654,80.8379,62.8326,0.0359668,26.087,11.7267,306.145,1.17302,23.3575,2361.6,8.53E-17,0,0.0175831,61.6556,0
